"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE",0.831554669481256,0.879346716192662,0.258390649774294,0.738672831987105,21271,21,"SLC25A4,AKT3,MEF2A,OPA1,SLC25A36"
"2","GOBP_SINGLE_STRAND_BREAK_REPAIR",0.63181285604622,0.733590247791883,0.356732045421029,0.865609138745553,15637,11,"LIG4,ERCC6,APTX,TERF2,TDP1"
"3","GOBP_REGULATION_OF_DNA_RECOMBINATION",0.283387622149837,0.438490444515524,0.280796946738855,1.09652797468709,8090,99,"NDFIP1,MSH2,KPNA2,ZNF365,FIGNL1,SPIDR,SMARCAD1,PAXIP1,HMCES,ACTR2,UBE2B,SHLD3,RPA2,PPP4R2,MSH6,MMS19,MAGEF1,KPNA1,MLH1,EXOSC3,RMI2,FUS,RIF1,EXOSC6,RAD50,SETD2,WDR48"
"4","GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY",0.828468862181988,0.876660594381398,0.257119597716732,0.743683061492398,21231,22,"RSL24D1,MDN1,NLE1,RPL3,RPL5,FASTKD2,MRPL20,RPF2"
"5","GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY",0.699892305851382,0.783432930631645,-0.319740765948206,-0.821908843106496,17546,13,"RPS19,RPS14,RPS27L,RPL38"
"6","GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.0410239166071203,0.121463654240681,-0.456057350455342,-1.47775791158066,975,31,"ACSBG1,CYP4F12,ELOVL7,ACOX2,ELOVL5,ELOVL2,ABCD1,ACAA1,ACOX1"
"7","GOBP_TRANSITION_METAL_ION_TRANSPORT",0.0557071317561734,0.149232405001407,0.327823281002815,1.3174036445754,1612,121,"ATP6V1A,ATP6V1B2,ATP6V1G2,SLC39A10,ATP6V1C1,STEAP2,ATP6V1H,TMEM163,ATP6V0D1,ATP6AP1,HAMP,CLTC,LCN2,SLC30A9,ATP6V1E1,ATP6V0B,ATP6V1D,TRPC1,ISCU,PGRMC2,TF,LMTK2,SLC39A14,ATP6V0C,SLC39A6,SLC22A17,ATP2C1,SLC31A2,ATP6V0A1,MCOLN1,CUTC,FKBP4,ATP6V1F"
"8","GOBP_UREA_CYCLE",0.94522989188547,0.960292765893586,-0.240551091474803,-0.588925076207809,23867,11,"NAGS,ARG1"
"9","GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION",0.000168101129639591,0.00213552970724958,0.4049562111832,1.69315830388656,4,159,"RAN,PDS5B,SEH1L,SMC2,DYNC1LI1,PRC1,BECN1,RAB11A,CHMP5,CHMP2B,CUL3,ZWINT,MAD2L1BP,ATRX,TRIP13,CHAMP1,CDC27,TENT4A,CCNB1,NAA50,PCID2,TUBG1,RAD21,ANAPC5,BUB3,RIOK2,HECW2,LCMT1,KNSTRN,ZW10,CENPK,NUDC,APC,KPNB1,DSN1,TUBG2,CHMP4B,MACROH2A1,PHF13,PDS5A,SPAG5,TPR,MAD2L1,DCTN2,RACGAP1,KATNB1,AKAP8,KIF4A,SPDL1,ANAPC7,CHMP1B,RB1,ANAPC15,PSRC1,PIBF1,KIF25,SGO1,CDC6,NCAPG2"
"10","GOBP_CELL_CYCLE_CHECKPOINT",0.379474392204469,0.526340828628514,0.239567016799145,1.03125790355406,11565,201,"PLK2,ZWILCH,DYNC1LI1,MSH2,PRKDC,CLOCK,BRCC3,ZWINT,MAD2L1BP,PRCC,BABAM1,TRIP13,PLAGL1,FEM1B,ATF2,TOPBP1,RAD17,WAC,CNOT7,CCNB1,PCID2,NSUN2,CNOT8,RPA2,BUB3,NAE1,TAOK1,LCMT1,ZW10,CDC5L,APC,ATR,CEP63,BABAM2,TFDP1,TIPIN,TPR,MAD2L1,RHNO1,RAD1,PRPF19,ETAA1,CDKN1B,NABP1,SPDL1,TIPRL,ANAPC15,FBXO31,UIMC1,HINFP,INTS7,HORMAD1"
